,index,name,full_name,score
1145,662,1257.pdf,train/1257.pdf,0.16995367750454976
1146,1248,368.pdf,train/368.pdf,0.16981091071607912
1147,88,567.pdf,train/567.pdf,0.1697099392844685
1148,120,361.pdf,train/361.pdf,0.169541800206315
1149,433,894.pdf,train/894.pdf,0.16949846494815604
1150,347,2258.pdf,train/2258.pdf,0.1694933761470929
1151,557,1056.pdf,train/1056.pdf,0.16936155742465064
1152,861,1853.pdf,train/1853.pdf,0.16930953180030836
1153,91,1781.pdf,train/1781.pdf,0.16927507756683743
1154,1433,1567.pdf,train/1567.pdf,0.16925588468093516
1155,301,429.pdf,train/429.pdf,0.16911807617658284
1156,233,1815.pdf,train/1815.pdf,0.16899054365292462
1157,508,465.pdf,train/465.pdf,0.1689830500273963
1158,565,1532.pdf,train/1532.pdf,0.16889741865397892
1159,842,914.pdf,train/914.pdf,0.1688499314012586
1160,1301,590.pdf,train/590.pdf,0.1687904160233387
1161,732,240.pdf,train/240.pdf,0.16873071880272655
1162,1090,27.pdf,train/27.pdf,0.1685195361087154
1163,1443,79.pdf,train/79.pdf,0.16845232196942367
1164,1106,1075.pdf,train/1075.pdf,0.16835794752825817
1165,1304,584.pdf,train/584.pdf,0.16835412347424306
1166,327,1369.pdf,train/1369.pdf,0.1682471315600223
1167,235,1430.pdf,train/1430.pdf,0.16821786183253146
1168,1182,96.pdf,train/96.pdf,0.1681420841153156
1169,15,2076.pdf,train/2076.pdf,0.16795275155832085
1170,314,2304.pdf,train/2304.pdf,0.167946765503793
1171,383,922.pdf,train/922.pdf,0.16790800689767327
1172,103,1540.pdf,train/1540.pdf,0.1678953021786905
1173,76,773.pdf,train/773.pdf,0.16769901014427183
1174,345,986.pdf,train/986.pdf,0.16766312208649625
1175,1223,1213.pdf,train/1213.pdf,0.16760454156112553
1176,701,113.pdf,train/113.pdf,0.1675857467059558
1177,512,2163.pdf,train/2163.pdf,0.16743288539945148
1178,783,1689.pdf,train/1689.pdf,0.1673656822630828
1179,877,2368.pdf,train/2368.pdf,0.16735944273940997
1180,736,297.pdf,train/297.pdf,0.16724682892824635
1181,403,1859.pdf,train/1859.pdf,0.16723071751788485
1182,338,2066.pdf,train/2066.pdf,0.16715078596606217
1183,809,2009.pdf,train/2009.pdf,0.1671398188356542
1184,1452,420.pdf,train/420.pdf,0.16713409873254914
1185,1276,194.pdf,train/194.pdf,0.1670701889923561
1186,608,845.pdf,train/845.pdf,0.16703974821468778
1187,376,1246.pdf,train/1246.pdf,0.1669577775200791
1188,390,881.pdf,train/881.pdf,0.16687851737465098
1189,1208,234.pdf,train/234.pdf,0.16678940524810307
1190,220,1155.pdf,train/1155.pdf,0.1666468001145089
1191,941,1261.pdf,train/1261.pdf,0.1665620883774764
1192,58,820.pdf,train/820.pdf,0.1665611273915842
1193,776,2356.pdf,train/2356.pdf,0.16651529659851577
1194,1073,2346.pdf,train/2346.pdf,0.16648107961072503
1195,576,1308.pdf,train/1308.pdf,0.16646683531129963
1196,1372,1363.pdf,train/1363.pdf,0.16642371257021607
1197,134,1145.pdf,train/1145.pdf,0.16637509011709276
1198,900,134.pdf,train/134.pdf,0.16628298591313503
1199,1117,545.pdf,train/545.pdf,0.16625464141498691
1200,471,289.pdf,train/289.pdf,0.1662088298221395
1201,1493,794.pdf,train/794.pdf,0.1661880496614467
1202,1390,1571.pdf,train/1571.pdf,0.1661681713982479
1203,739,2236.pdf,train/2236.pdf,0.16611048737343057
1204,111,1420.pdf,train/1420.pdf,0.1660032453033416
1205,1139,97.pdf,train/97.pdf,0.16598886322927228
1206,833,1700.pdf,train/1700.pdf,0.16587604537795556
1207,696,1336.pdf,train/1336.pdf,0.16586386284504528
1208,377,2029.pdf,train/2029.pdf,0.16576336923556487
1209,1379,620.pdf,train/620.pdf,0.1657518069860298
1210,423,1694.pdf,train/1694.pdf,0.16572068324791794
1211,142,1838.pdf,train/1838.pdf,0.16565642013453946
1212,1122,2269.pdf,train/2269.pdf,0.1656273092665731
1213,901,2036.pdf,train/2036.pdf,0.1656127400697679
1214,1105,1713.pdf,train/1713.pdf,0.1655827626908714
1215,416,1131.pdf,train/1131.pdf,0.16550476821230392
1216,141,374.pdf,train/374.pdf,0.16542318789673138
1217,851,1462.pdf,train/1462.pdf,0.16539653438199234
1218,744,2034.pdf,train/2034.pdf,0.16530323285733656
1219,654,728.pdf,train/728.pdf,0.16524960393753207
1220,785,335.pdf,train/335.pdf,0.16519679450977356
1221,593,2358.pdf,train/2358.pdf,0.1651305800271889
1222,709,1242.pdf,train/1242.pdf,0.1650566101456938
1223,1171,424.pdf,train/424.pdf,0.1650368235993634
1224,816,1716.pdf,train/1716.pdf,0.16501461397196718
1225,1047,682.pdf,train/682.pdf,0.16483591813825102
1226,1453,434.pdf,train/434.pdf,0.16471984823738944
1227,100,995.pdf,train/995.pdf,0.16459729915505972
1228,1337,1564.pdf,train/1564.pdf,0.1645077665412203
1229,726,1097.pdf,train/1097.pdf,0.164498950322345
1230,199,628.pdf,train/628.pdf,0.16446625674165605
1231,794,2141.pdf,train/2141.pdf,0.1644285307993151
1232,291,1383.pdf,train/1383.pdf,0.16422162355089456
1233,687,1685.pdf,train/1685.pdf,0.1640824934355785
1234,130,1179.pdf,train/1179.pdf,0.16402105402202982
1235,578,1320.pdf,train/1320.pdf,0.16396853990711405
1236,378,1520.pdf,train/1520.pdf,0.1639643769382757
1237,684,2373.pdf,train/2373.pdf,0.16386194512439323
1238,1306,1951.pdf,train/1951.pdf,0.1638132311742212
1239,1400,1983.pdf,train/1983.pdf,0.16366557798482298
1240,888,1339.pdf,train/1339.pdf,0.1635609428683511
1241,749,136.pdf,train/136.pdf,0.1635130564252218
1242,680,2366.pdf,train/2366.pdf,0.16341422941161743
1243,1446,1407.pdf,train/1407.pdf,0.16330927779316853
1244,823,533.pdf,train/533.pdf,0.16316750445570363
1245,1320,2247.pdf,train/2247.pdf,0.16308669118455052
1246,396,842.pdf,train/842.pdf,0.16300976911434217
1247,126,1150.pdf,train/1150.pdf,0.1630002079619836
1248,1136,141.pdf,train/141.pdf,0.1629722595528674
1249,784,2380.pdf,train/2380.pdf,0.16294448862472344
1250,303,1181.pdf,train/1181.pdf,0.16289534701589745
1251,1467,2319.pdf,train/2319.pdf,0.16266270185101572
1252,517,129.pdf,train/129.pdf,0.16263387112940791
1253,324,2112.pdf,train/2112.pdf,0.16263275511230538
1254,245,1381.pdf,train/1381.pdf,0.1625813924670054
1255,441,2014.pdf,train/2014.pdf,0.16247449814019693
1256,1423,2091.pdf,train/2091.pdf,0.1624531641252503
1257,1448,1836.pdf,train/1836.pdf,0.16241875972326061
1258,300,1340.pdf,train/1340.pdf,0.16238151036412335
1259,1102,913.pdf,train/913.pdf,0.16225415252014866
1260,773,1893.pdf,train/1893.pdf,0.16223353069414395
1261,180,210.pdf,train/210.pdf,0.1622117738541513
1262,573,10.pdf,train/10.pdf,0.16221136225643573
1263,676,304.pdf,train/304.pdf,0.16217829798198916
1264,1386,797.pdf,train/797.pdf,0.16217110355765957
1265,482,1494.pdf,train/1494.pdf,0.16213724324648457
1266,985,2386.pdf,train/2386.pdf,0.16209488401112399
1267,1316,543.pdf,train/543.pdf,0.1620504449410213
1268,412,1119.pdf,train/1119.pdf,0.16203669492602413
1269,678,1684.pdf,train/1684.pdf,0.16203600869466697
1270,967,2350.pdf,train/2350.pdf,0.16186608220682477
1271,875,487.pdf,train/487.pdf,0.16183303885788075
1272,1112,1934.pdf,train/1934.pdf,0.16170017665235129
1273,755,1475.pdf,train/1475.pdf,0.16168940620232275
1274,762,37.pdf,train/37.pdf,0.16167993131631564
1275,139,412.pdf,train/412.pdf,0.16154077632501798
1276,447,2202.pdf,train/2202.pdf,0.16152377927521547
1277,1006,2219.pdf,train/2219.pdf,0.16149837377234758
1278,1008,535.pdf,train/535.pdf,0.16143166540900963
1279,1039,655.pdf,train/655.pdf,0.1611894283478756
1280,1383,90.pdf,train/90.pdf,0.16118003092377503
1281,960,468.pdf,train/468.pdf,0.16116746437476284
1282,48,439.pdf,train/439.pdf,0.16099571645099073
1283,1377,2130.pdf,train/2130.pdf,0.1609252949870423
1284,1085,33.pdf,train/33.pdf,0.16090408335707898
1285,628,1725.pdf,train/1725.pdf,0.16087176503773423
1286,1094,640.pdf,train/640.pdf,0.16076393841710263
1287,1430,965.pdf,train/965.pdf,0.160727251353458
1288,407,1656.pdf,train/1656.pdf,0.16069450502723093
1289,705,1256.pdf,train/1256.pdf,0.16056211064882106
1290,437,664.pdf,train/664.pdf,0.1605195631213457
1291,18,799.pdf,train/799.pdf,0.16049598643372773
1292,803,1528.pdf,train/1528.pdf,0.1602133054627306
1293,999,1274.pdf,train/1274.pdf,0.1601843787507516
1294,49,1813.pdf,train/1813.pdf,0.16015779822594883
1295,344,1584.pdf,train/1584.pdf,0.16003166868495175
1296,1482,50.pdf,train/50.pdf,0.15995107432285632
1297,1314,1941.pdf,train/1941.pdf,0.15984061795911983
1298,53,363.pdf,train/363.pdf,0.15983864083610053
1299,107,605.pdf,train/605.pdf,0.1598245611716287
1300,443,1521.pdf,train/1521.pdf,0.15979021274569688
1301,1124,1984.pdf,train/1984.pdf,0.15964099458265615
1302,1381,1388.pdf,train/1388.pdf,0.15952023554502343
1303,1207,220.pdf,train/220.pdf,0.15951538580123512
1304,1254,2322.pdf,train/2322.pdf,0.15947506839550127
1305,284,1546.pdf,train/1546.pdf,0.1591864072769195
1306,299,1432.pdf,train/1432.pdf,0.15911403036799998
1307,982,441.pdf,train/441.pdf,0.15907392226718164
1308,1230,142.pdf,train/142.pdf,0.15887394359898138
1309,444,2028.pdf,train/2028.pdf,0.15885124433450432
1310,950,865.pdf,train/865.pdf,0.15865968482332835
1311,1289,1574.pdf,train/1574.pdf,0.1585888762155582
1312,226,2307.pdf,train/2307.pdf,0.15854034261765818
1313,594,1889.pdf,train/1889.pdf,0.15853645145476455
1314,1158,2309.pdf,train/2309.pdf,0.15837017416079976
1315,987,18.pdf,train/18.pdf,0.15834685670935175
1316,1300,1992.pdf,train/1992.pdf,0.15824697294457507
1317,466,1053.pdf,train/1053.pdf,0.15817412707953166
1318,334,1553.pdf,train/1553.pdf,0.15815678198922922
1319,67,607.pdf,train/607.pdf,0.15808215013557422
1320,801,645.pdf,train/645.pdf,0.15807655070940158
1321,97,1756.pdf,train/1756.pdf,0.15798151543764005
1322,647,502.pdf,train/502.pdf,0.15794147434241246
1323,1422,1017.pdf,train/1017.pdf,0.15790437036276395
1324,991,24.pdf,train/24.pdf,0.15768464432681542
1325,1391,2050.pdf,train/2050.pdf,0.157678525076491
1326,411,1118.pdf,train/1118.pdf,0.15767203327063936
1327,917,1073.pdf,train/1073.pdf,0.15751655131972225
1328,575,850.pdf,train/850.pdf,0.157420943799663
1329,1491,958.pdf,train/958.pdf,0.15732566360006353
1330,1135,960.pdf,train/960.pdf,0.15732541340876555
1331,497,2348.pdf,train/2348.pdf,0.15727687012268887
1332,1342,1389.pdf,train/1389.pdf,0.15717121456328717
1333,459,512.pdf,train/512.pdf,0.15702034387807545
1334,1354,1835.pdf,train/1835.pdf,0.15698762776724734
1335,926,520.pdf,train/520.pdf,0.15692582905259558
1336,1129,1589.pdf,train/1589.pdf,0.15688413322390643
1337,802,2021.pdf,train/2021.pdf,0.1568758063356175
1338,77,1768.pdf,train/1768.pdf,0.1567679022472184
1339,408,1124.pdf,train/1124.pdf,0.15674060150469274
1340,889,1477.pdf,train/1477.pdf,0.1566876126862709
1341,456,1938.pdf,train/1938.pdf,0.1566627482044047
1342,1327,2092.pdf,train/2092.pdf,0.15645357313195205
1343,1419,1765.pdf,train/1765.pdf,0.1564220403995714
1344,93,573.pdf,train/573.pdf,0.15619976811521796
1345,311,1157.pdf,train/1157.pdf,0.15610388417898946
1346,1086,2150.pdf,train/2150.pdf,0.1560334779575598
1347,143,823.pdf,train/823.pdf,0.1559919615268786
1348,913,295.pdf,train/295.pdf,0.1558902616170535
1349,1339,91.pdf,train/91.pdf,0.15586975985670806
1350,31,75.pdf,train/75.pdf,0.15572894043905555
1351,1198,587.pdf,train/587.pdf,0.15567416255001115
1352,526,2003.pdf,train/2003.pdf,0.15564238666703598
1353,1191,2095.pdf,train/2095.pdf,0.15539296930740992
1354,651,1041.pdf,train/1041.pdf,0.15528736187546122
1355,250,2059.pdf,train/2059.pdf,0.1552377048830891
1356,710,926.pdf,train/926.pdf,0.1552065987828179
1357,496,1872.pdf,train/1872.pdf,0.15510154376625226
1358,721,1068.pdf,train/1068.pdf,0.1550625390080964
1359,1287,1560.pdf,train/1560.pdf,0.1550617280145849
1360,1119,1006.pdf,train/1006.pdf,0.1549685198278168
1361,192,2064.pdf,train/2064.pdf,0.15495485969577427
1362,474,1251.pdf,train/1251.pdf,0.15488976994358636
1363,1479,78.pdf,train/78.pdf,0.1548227039679703
1364,1134,1238.pdf,train/1238.pdf,0.15481258587390245
1365,196,2058.pdf,train/2058.pdf,0.15469084849534406
1366,1425,2085.pdf,train/2085.pdf,0.15467577447153885
1367,630,1731.pdf,train/1731.pdf,0.1546024031264411
1368,1107,293.pdf,train/293.pdf,0.15440259909790469
1369,595,1651.pdf,train/1651.pdf,0.15423328953061013
1370,1001,2033.pdf,train/2033.pdf,0.1541714041054596
1371,1309,547.pdf,train/547.pdf,0.15410340082733684
1372,1057,1128.pdf,train/1128.pdf,0.1539172219410294
1373,168,1025.pdf,train/1025.pdf,0.15355450057740375
1374,742,1501.pdf,train/1501.pdf,0.153169229774699
1375,555,2205.pdf,train/2205.pdf,0.15310162331950336
1376,650,1069.pdf,train/1069.pdf,0.15308151758929767
1377,560,1283.pdf,train/1283.pdf,0.15301535259863958
1378,1192,746.pdf,train/746.pdf,0.1528305623970714
1379,302,1195.pdf,train/1195.pdf,0.15282143828626443
1380,670,1445.pdf,train/1445.pdf,0.1527833725618653
1381,1235,2108.pdf,train/2108.pdf,0.1526452893458206
1382,779,1892.pdf,train/1892.pdf,0.15249503655537294
1383,1505,1764.pdf,train/1764.pdf,0.15246128653470023
1384,27,49.pdf,train/49.pdf,0.15212817661688977
1385,793,1448.pdf,train/1448.pdf,0.15206041927200345
1386,568,1526.pdf,train/1526.pdf,0.1518862032524117
1387,165,1019.pdf,train/1019.pdf,0.15167608796159088
1388,172,566.pdf,train/566.pdf,0.15159482976209054
1389,1097,2193.pdf,train/2193.pdf,0.15155837842799869
1390,1500,2084.pdf,train/2084.pdf,0.15148868433944526
1391,1186,2042.pdf,train/2042.pdf,0.1511094648892824
1392,1193,752.pdf,train/752.pdf,0.15104072742096666
1393,970,1103.pdf,train/1103.pdf,0.15101304187165107
1394,389,671.pdf,train/671.pdf,0.15084185100437492
1395,796,2169.pdf,train/2169.pdf,0.15080564310819575
1396,36,1184.pdf,train/1184.pdf,0.15070817519232652
1397,454,1092.pdf,train/1092.pdf,0.15057158117614308
1398,184,589.pdf,train/589.pdf,0.15056652866025738
1399,586,1693.pdf,train/1693.pdf,0.15054652421723577
1400,1133,974.pdf,train/974.pdf,0.15046047545739805
1401,1222,2097.pdf,train/2097.pdf,0.15041741728241143
1402,622,2012.pdf,train/2012.pdf,0.15031592346350636
1403,1002,723.pdf,train/723.pdf,0.1502033913542527
1404,262,211.pdf,train/211.pdf,0.15004742244846547
1405,964,454.pdf,train/454.pdf,0.150035672723289
1406,719,1726.pdf,train/1726.pdf,0.14994680254737533
1407,843,135.pdf,train/135.pdf,0.14954495140868762
1408,1303,1010.pdf,train/1010.pdf,0.14946287865527297
1409,1016,251.pdf,train/251.pdf,0.14945766233930918
1410,1210,2281.pdf,train/2281.pdf,0.1494348856019223
1411,1101,2024.pdf,train/2024.pdf,0.14940481767319402
1412,1241,817.pdf,train/817.pdf,0.14936312165148624
1413,795,1460.pdf,train/1460.pdf,0.1493463241342434
1414,1389,2078.pdf,train/2078.pdf,0.14925872401086937
1415,1169,1826.pdf,train/1826.pdf,0.14907584683441907
1416,806,2035.pdf,train/2035.pdf,0.14903373754540694
1417,495,458.pdf,train/458.pdf,0.14898346585288536
1418,253,946.pdf,train/946.pdf,0.14897588214365495
1419,890,1311.pdf,train/1311.pdf,0.14894627195875954
1420,1221,2083.pdf,train/2083.pdf,0.14879372127449966
1421,428,17.pdf,train/17.pdf,0.14845771893647347
1422,1185,961.pdf,train/961.pdf,0.14804081629214222
1423,1183,140.pdf,train/140.pdf,0.14790181437050293
1424,615,104.pdf,train/104.pdf,0.1478783868469424
1425,1356,1809.pdf,train/1809.pdf,0.1478693524911038
1426,503,1668.pdf,train/1668.pdf,0.14763130063767352
1427,290,617.pdf,train/617.pdf,0.14756915672629756
1428,185,1753.pdf,train/1753.pdf,0.14753468113265228
1429,1476,1406.pdf,train/1406.pdf,0.14747587620198968
1430,21,606.pdf,train/606.pdf,0.14723566224755466
1431,1126,753.pdf,train/753.pdf,0.14706449703455465
1432,591,1122.pdf,train/1122.pdf,0.14671218054489213
1433,25,1437.pdf,train/1437.pdf,0.1465032358347996
1434,1363,2326.pdf,train/2326.pdf,0.14600830844385063
1435,190,774.pdf,train/774.pdf,0.14581515203623643
1436,1007,253.pdf,train/253.pdf,0.1457028537979338
1437,711,2005.pdf,train/2005.pdf,0.14563497492186261
1438,121,1193.pdf,train/1193.pdf,0.14554128302539734
1439,318,428.pdf,train/428.pdf,0.14540936046479372
1440,947,871.pdf,train/871.pdf,0.1453744905401327
1441,217,2312.pdf,train/2312.pdf,0.14525901518779938
1442,641,1900.pdf,train/1900.pdf,0.1450253801363956
1443,1009,521.pdf,train/521.pdf,0.14491750984184626
1444,117,1408.pdf,train/1408.pdf,0.1448482416839471
1445,40,1635.pdf,train/1635.pdf,0.144812937377174
1446,996,1499.pdf,train/1499.pdf,0.14477374148648328
1447,849,1304.pdf,train/1304.pdf,0.14435942300833943
1448,366,1905.pdf,train/1905.pdf,0.1439839080283813
1449,106,611.pdf,train/611.pdf,0.14395481802747895
1450,969,2344.pdf,train/2344.pdf,0.14369484606112257
1451,208,1431.pdf,train/1431.pdf,0.1436065122356602
1452,1265,1819.pdf,train/1819.pdf,0.14351797215852882
1453,1179,1403.pdf,train/1403.pdf,0.14338350168175792
1454,899,652.pdf,train/652.pdf,0.14335335302770205
1455,84,1967.pdf,train/1967.pdf,0.14279571132353305
1456,1,1966.pdf,train/1966.pdf,0.14271434442905803
1457,95,1965.pdf,train/1965.pdf,0.14220247576413844
1458,922,242.pdf,train/242.pdf,0.14194986214840613
1459,1271,56.pdf,train/56.pdf,0.1419344264384911
1460,477,909.pdf,train/909.pdf,0.14187385729875157
1461,434,658.pdf,train/658.pdf,0.14159348678135525
1462,718,1040.pdf,train/1040.pdf,0.14143978383782385
1463,1075,456.pdf,train/456.pdf,0.14143591201165626
1464,1380,634.pdf,train/634.pdf,0.14143216549708051
1465,655,700.pdf,train/700.pdf,0.14105103874259015
1466,430,1441.pdf,train/1441.pdf,0.14070548445143
1467,1012,1089.pdf,train/1089.pdf,0.14069093931473664
1468,562,924.pdf,train/924.pdf,0.14050618944121723
1469,330,616.pdf,train/616.pdf,0.14049921420397504
1470,231,1183.pdf,train/1183.pdf,0.14045307669186202
1471,464,1912.pdf,train/1912.pdf,0.140183109679416
1472,1068,1115.pdf,train/1115.pdf,0.14012515462023858
1473,269,1977.pdf,train/1977.pdf,0.14004560017633888
1474,1120,592.pdf,train/592.pdf,0.1398678805942514
1475,124,1622.pdf,train/1622.pdf,0.1397384619797058
1476,1048,1302.pdf,train/1302.pdf,0.1397071666118276
1477,878,1107.pdf,train/1107.pdf,0.13861757102328479
1478,1036,2192.pdf,train/2192.pdf,0.13806699460924343
1479,242,2111.pdf,train/2111.pdf,0.1380387666183985
1480,918,1098.pdf,train/1098.pdf,0.1375051870477887
1481,1495,2047.pdf,train/2047.pdf,0.1373455543311642
1482,1317,557.pdf,train/557.pdf,0.13730652273555236
1483,487,1443.pdf,train/1443.pdf,0.1365572182055514
1484,397,1468.pdf,train/1468.pdf,0.13648032967764745
1485,1474,409.pdf,train/409.pdf,0.1364755773701209
1486,81,1740.pdf,train/1740.pdf,0.13621172645742416
1487,108,163.pdf,train/163.pdf,0.13596129135461352
1488,1149,6.pdf,train/6.pdf,0.1351192302116831
1489,781,1676.pdf,train/1676.pdf,0.13439668927361764
1490,472,1292.pdf,train/1292.pdf,0.13414611022163947
1491,1440,150.pdf,train/150.pdf,0.13368623541717903
1492,333,164.pdf,train/164.pdf,0.13367828406379526
1493,550,529.pdf,train/529.pdf,0.13339144398876232
1494,211,1800.pdf,train/1800.pdf,0.13323425127234434
1495,1089,867.pdf,train/867.pdf,0.133134056183259
1496,1447,193.pdf,train/193.pdf,0.1327347007904444
1497,241,72.pdf,train/72.pdf,0.1325879975071673
1498,68,1393.pdf,train/1393.pdf,0.132163471663415
1499,1098,2187.pdf,train/2187.pdf,0.13130958184133104
1500,1180,1417.pdf,train/1417.pdf,0.1305745106427996
1501,976,496.pdf,train/496.pdf,0.1294083122480042
1502,1370,2118.pdf,train/2118.pdf,0.1289205987765453
1503,125,1636.pdf,train/1636.pdf,0.12889477682145145
1504,1460,1177.pdf,train/1177.pdf,0.12885553046596007
1505,1496,964.pdf,train/964.pdf,0.1280814184504323
1506,1357,345.pdf,train/345.pdf,0.12774901801808192
1507,1463,1605.pdf,train/1605.pdf,0.12746211193696214
1508,238,2105.pdf,train/2105.pdf,0.12742959179135865
1509,1343,635.pdf,train/635.pdf,0.12699232872707286
1510,1026,1289.pdf,train/1289.pdf,0.12431101153757494
1511,792,22.pdf,train/22.pdf,0.12338123174178219
1512,1397,1001.pdf,train/1001.pdf,0.12067060232160623
1513,1264,355.pdf,train/355.pdf,0.12021894476745967
1514,154,957.pdf,train/957.pdf,0.11813312268406957
1515,772,1105.pdf,train/1105.pdf,0.114003631299838
1516,962,2393.pdf,train/2393.pdf,0.1129569558016102
1517,1197,1775.pdf,train/1775.pdf,0.11284190281915571
1518,1224,1207.pdf,train/1207.pdf,0.112654323258643
1519,720,2207.pdf,train/2207.pdf,0.11107157580885349
